,name,industry_label_list,revenue,netIncome,equity,numEmployees,locationCity_list,stockSymbol,tradedAs_list,ceo_name_list,foundingDate,founded_list,revenue_usd
6239,PJSC VimpelCom,"Mobile phone,Telecommunications",4650000000.0,,,28500,,,,,,,4650000000.0
6240,PKB Corporation,Agribusiness,12210000.0,,,51,,,,,,,12238083.0
6241,PS Business Parks,Real estate investment trust,429000000.0,,,155,,,,,,,429000000.0
6242,Vonovia,Real estate,4400000000.0,,,10345,,,,,,,4410120000.0
6243,Walmart,Retail,559200000000.0,,,2300000,,,,,,,559200000000.0
6244,WEG Industries,Industrial engineering,18590000000.0,,,31497,,,,,,,18590000000.0
6245,Paysafecard,E-commerce payment system,191600000.0,,,245,,,,,,,192040680.0
6246,Associated Grocers,"Food,General line of merchandise",794.8,,,780,,,,,,,794.8
6247,Global Fashion Group,Online shopping,1360000000.0,,,9000,,,,,,,1363128000.0
6248,Voya Financial,Financial services,7600000000.0,,,6000,,,,,,,7600000000.0
6249,Gigaset Communications,Consumer electronics,280000000.0,,,888,,,,,,,280644000.0
6250,GlobalLogic,Software development,850.0,,,25000,,,,,,,850.0
6251,SOFEL,Information technology,91000000.0,,,50,,,,,,,619123.676350801
6252,Great Lakes Pilotage Authority,Maritime transport,35400000.0,,,82,,,,,,,26150810.73113207
6253,Grupo Famsa,Retail,1100000000.0,,,18000,,,,,,,1100000000.0
6254,Good Energy,Renewable energy,73.9,,,299,,,,,,,85.52818031707909
6255,Grupo Silvio Santos,Conglomerate (company),5200000000.0,,,20100,,,,,,,5200000000.0
6256,Autonet Group,Car,147000000.0,,,950,,,,,,,147338100.0
6257,Axpo Holding,Energy supply,4808.0,,,5350,,,,,,,4859.391348189976
6258,IberiaBank,Finance,1200000000.0,,,3441,,,,,,,1200000000.0
6259,Gold Fields,Gold mining,2578000000.0,,,17611,,,,,,,2578000000.0
6260,Goldwind,Wind power industry,37.06,,,6000,,,,,,,37.06
6261,Good Sam Enterprises,Recreational vehicle,562200000.0,,,1621,,,,,,,562200000.0
6262,Good Times Burgers & Frozen Custard,Restaurant,123.953,,,2230,,,,,,,123.953
6263,Goodman Global,"Heating, ventilation, and air conditioning",2600000000.0,,,5000,,,,,,,2600000000.0
6264,H.B. Fuller,Adhesive,2790000000.0,,,6428,,,,,,,2790000000.0
6265,Ichibanya,Foodservice,38043.0,,,775,,,,,,,258.8277144990497
6266,Icop,"Civil engineering,Construction",111424.0,,,400,,,,,,,111680.2752
6267,Improbable (company),"Cloud computing,Information technology,Military technology,Video game",1.2,,,1000,,,,,,,1.388820248721176
6268,Illinois Tool Works,Manufacturing,14.1,,,45000,,,,,,,14.1
6269,InterOil Exploration and Production,Petroleum industry,41200000.0,,,178,,,,,,,41200000.0
6270,International Flavors & Fragrances,"Research and development,Speciality chemicals",10641.0,,,13700,,,,,,,10641.0
6271,Indo-Zambia Bank Limited,Bank,80800000.0,,,300,,,,,,,80800000.0
6272,Investrust Bank,Financial services,47395000.0,,,456,,,,,,,47395000.0
6273,Icos,Biotechnology,71410000.0,,,700,,,,,,,71410000.0
6274,Iluka Resources,Mining,726300000.0,,,1100,,,,,,,470690863.83033746
6275,Ionis Pharmaceuticals,Biotechnology,1122000000.0,,,817,,,,,,,1122000000.0
6276,Targit (company),"Business intelligence,Software",21000000.0,,,75,,,,,,,21000000.0
6277,Keyence,Electronics,4958000000.0,,,6602,,,,,,,4958000000.0
6278,Mattel,Entertainment,4580000000.0,,,32100,,,,,,,4580000000.0
6279,McAfee,Software,2906000000.0,,,6900,,,,,,,2906000000.0
6280,Kemper Corporation,Insurance,5206.0,,,10000,,,,,,,5206.0
6281,Khim Prom,"Chemical substance,Polyvinyl chloride",9100000000.0,,,193,,,,,,,9100000000.0
6282,Medtronic,Medical device,30117000000.0,,,104950,,,,,,,30117000000.0
6283,Karl E. Brinkmann GmbH,Motion control,170000000.0,,,1200,,,,,,,170391000.0
6284,Mercedes-Benz Group,Automotive industry,154309000000.0,,,288481,,,,,,,154663910700.0
6285,Metrovacesa,Property,1627000000.0,,,1187,,,,,,,1630742100.0
6286,Micro-Star International,"Computer hardware,Electronics",146500000000.0,,,2672,,,,,,,146500000000.0
6287,Mindspeed Technologies,"Electronics,Semiconductor",162000000.0,,,550,,,,,,,162000000.0
6288,Mind CTI,"Communications system,Customer service,Information technology,Software,Telecommunications billing",23400000.0,,,214,,,,,,,23400000.0
6289,Metavante,Finance,1707000000.0,,,5900,,,,,,,1707000000.0
6290,TOA Technologies,"Enterprise software,Field service management",41000000.0,,,550,,,,,,,41000000.0
6291,"TTI, Inc.",Electronics,7700000000.0,,,8000,,,,,,,7700000000.0
6292,Taiyo Yuden,Electronics,230720000000.0,,,18753,,,,,,,1569716644.0401847
6293,Pegasystems,Software,1212000000.0,,,6133,,,,,,,1212000000.0
6294,Persimmon plc,Home construction,3328.0,,,5221,,,,,,,3851.6614897867285
6295,T-Mobile Netherlands,Wireless,1400000000.0,,,1500,,,,,,,1403220000.0
6296,TF1 Group,Mass media,2288000000.0,,,3135,,,,,,,2293262400.0
6297,TFI International,Transport,3484.0,,,16753,,,,,,,3484.0
6298,Taisei Corporation,Construction,1487253.0,,,13977,,,,,,,10118.61038487646
6299,Taisho Pharmaceutical,Pharmaceutical industry,2600000000.0,,,6340,,,,,,,2600000000.0
6300,T. Marzetti Company,Food processing,1222.0,,,2700,,,,,,,1222.0
6301,T. Rowe Price,Investment management,6200000000.0,,,7678,,,,,,,6200000000.0
6302,Take-Two Interactive,Video game industry,3372000000.0,,,6495,,,,,,,3372000000.0
6303,TelevisaUnivision,"Entertainment,Mass media",2714000000.0,,,4008,,,,,,,2714000000.0
6304,Swiss Center for Electronics and Microtechnology,"Astrophysics,Automation,Energy,Food,Health care,Information and communications technology,List of life sciences,Photovoltaics,Security,Space,Transport,Watchmaker",89000000.0,,,525,,,,,,,89951295.75476454
6305,Mitsubishi Electric Hydronics & IT Cooling Systems,"Air conditioning,Central heating,Ventilation (architecture)",278.0,,,897,,,,,,,278.63939999999997
6306,St. John (clothing),Fashion,325000000.0,,,1300,,,,,,,325000000.0
6307,Kyodo Television,Television show,18200007692.0,,,165,,,,,,,123824787.60311975
6308,Tche Tche,"Coffeehouse,Types of restaurants",150000000.0,,,750,,,,,,,150000000.0
6309,James Irlam,Logistics,50000000.0,,,674,,,,,,,57867510.36338233
6310,Takeda Pharmaceutical Company,Pharmaceutical industry,1770531.0,,,5350,,,,,,,12045.908371572088
6311,Takeda Pharmaceutical Company,Pharmaceutical industry,1770531.0,,,49578,,,,,,,12045.908371572088
6312,Semitan,Public transport,97112596.0,,,1535,,,,,,,97335954.9708
6313,Teijin,Chemical industry,784420000000.0,,,15756,,,,,,,5336846090.143905
6314,Shikoku Railway Company,Private railway,31350000000.0,,,2942,,,,,,,213291508.28129244
6315,Viking Direct,Office supplies,2.4,,,1300,,,,,,,2.4055199999999997
6316,Telefónica Germany,Telecommunications,7532000000.0,,,8500,,,,,,,7549323600.0
6317,Northumbrian Water,Water industry,821600000.0,,,3128,,,,,,,950878930.2910985
6318,AK Steel Holding,Steel,6818000000.0,,,9500,,,,,,,6818000000.0
6319,ANEK Lines,"Freight transport,Transport",124450000.0,,,2,,,,,,,124736235.0
6320,Moog Inc.,"Aerospace engineering,Automation,Military,Motion control",2.497,,,10976,,,,,,,2.497
6321,Morinaga & Company,Food industry,1900000000.0,,,3170,,,,,,,1900000000.0
6322,Movicel,"Mobile telephony,Mobile web,Telephone",12800000.0,,,1500,,,,,,,12800000.0
6323,ACCO Brands,Manufacturing,1948000000.0,,,6620,,,,,,,1948000000.0
6324,Bolloré Africa Logistics,Transport,2500000000.0,,,25000,,,,,,,2505750000.0
6325,Molina Healthcare,Health care,19423000000.0,,,10500,,,,,,,19423000000.0
6326,Multistrada Arah Sarana,Car,229800000.0,,,3225,,,,,,,229800000.0
6327,ALMC hf,Bank,2997000000.0,,,32,,,,,,,
6328,ASB Bank,"Bank,Financial services,Investment",1607000000.0,,,4907,,,,,,,1607000000.0
6329,Moody's Analytics,Financial services,3600000000.0,,,10600,,,,,,,3600000000.0
6330,Munich Re,Financial services,54900000000.0,,,39642,,,,,,,55026270000.0
6331,E4 Group,Engineering,1500000000.0,,,18000,,,,,,,1500000000.0
6332,Energi 1,Electric utility,176000000.0,,,20,,,,,,,17059105.67847749
6333,Energoinvest,Engineering,65840000.0,,,350,,,,,,,65991432.0
6334,MyTravel Group,"Hospitality,Tourism",2790.0,,,13000,,,,,,,3229.0070782767343
6335,Waste Connections,Waste management,4920000000.0,,,16000,,,,,,,4920000000.0
6336,Whiting Petroleum Corporation,Petroleum industry,732000000.0,,,405,,,,,,,732000000.0
6337,Elta Systems,Arms industry,227000000.0,,,4200,,,,,,,227000000.0
6338,Encompass Health,Health care,4605000000.0,,,43400,,,,,,,4605000000.0
6339,Wanda Group,Conglomerate (company),257371000000.0,,,130000,,,,,,,
6340,Westamerica Bank,"Bank,Financial services",213700000.0,,,1200,,,,,,,213700000.0
6341,White Castle (restaurant),Restaurant,720600000.0,,,10000,,,,,,,720600000.0
6342,Empire Company,"Conglomerate (company),Holding company",26588000000.0,,,127000,,,,,,,19641179540.094337
6343,Westfield Group,Real estate investment trust,833000000.0,,,2000,,,,,,,833000000.0
6344,Ethiopian Airlines,Airline,4200000000.0,,,13942,,,,,,,4200000000.0
6345,Eversource Energy,Public utility,8904000000.0,,,8084,,,,,,,8904000000.0
6346,Enterprise Holdings,Car rental,22500000000.0,,,80000,,,,,,,22500000000.0
6347,Equity Bank (United States),"Commercial bank,Retail banking",200000000.0,,,880,,,,,,,200000000.0
6348,Ethio telecom,Telecommunications,36000000000.0,,,31131,,,,,,,
6349,EuroChem,Fertilizer,6200000000.0,,,27000,,,,,,,6200000000.0
6350,Attica Group,"Freight transport,Transport",290400000.0,,,1,,,,,,,291067920.0
6351,Alembic Pharmaceuticals,Pharmaceutical industry,31310000000.0,,,9000,,,,,,,31310000000.0
6352,Atresmedia,Mass media,1000000000.0,,,2527,,,,,,,1002300000.0
6353,Atrium Health,Health care,9900000000.0,,,70000,,,,,,,9900000000.0
6354,Austal,"Arms industry,Shipbuilding",1309000000.0,,,5500,,,,,,,1309000000.0
6355,Alenia Aermacchi,Aeronautics,3118.0,,,10483,,,,,,,3125.1713999999997
6356,Algar Telecom,Telecommunications,2.0,,,3700,,,,,,,2.0
6357,Autobianchi,Automotive industry,1700000000.0,,,4500,,,,,,,1700000000.0
6358,Autodesk,Software,3790000000.0,,,10000,,,,,,,3790000000.0
6359,Axel Springer SE,Publishing,3300000000.0,,,15023,,,,,,,3307590000.0
6360,Azenta,Semiconductor,879000000.0,,,2984,,,,,,,879000000.0
6361,Avanade,"Professional services,Quaternary sector of the economy",4.0,,,50000,,,,,,,4.0
6362,BATM Advanced Communications,"Communications system,Medical device",134400000.0,,,450,,,,,,,134400000.0
6363,Autoliv,Automotive safety,7450000000.0,,,68000,,,,,,,7450000000.0
6364,Azomureș,Fertilizer,420000000.0,,,1200,,,,,,,420000000.0
6365,Distell Group Limited,"Brewing,Drink industry",17700000000.0,,,5300,,,,,,,984435553.6812198
6366,Drakes Supermarkets,Retail,1100000000.0,,,5800,,,,,,,1100000000.0
6367,Dutch Bros. Coffee,"Drive-through,Retail",327400000.0,,,16500,,,,,,,327400000.0
6368,PostNord,Mail,40156.0,,,28821,,,,,,,
6369,Dunelm Group,Furniture,1336.0,,,6897,,,,,,,1546.219876909576
6370,Duratex,Engineered wood,1200000000.0,,,10667,,,,,,,1200000000.0
6371,Prettl,Gesellschaft mit beschränkter Haftung,955000000.0,,,9500,,,,,,,957196500.0
6372,Pride International,Offshore drilling,1460000000.0,,,3900,,,,,,,1460000000.0
6373,DreamWorks Classics,Intellectual property,82000000.0,,,80,,,,,,,82000000.0
6374,Putevi Užice,Construction,139680000.0,,,768,,,,,,,140001264.0
6375,Dowa Holdings,Non-ferrous metal,4200000000.0,,,6400,,,,,,,4200000000.0
6376,Priszm,Restaurant,450000000.0,,,9000,,,,,,,450000000.0
6377,SAS Institute,Software,3100000000.0,,,13939,,,,,,,3100000000.0
6378,SGS S.A.,Quality (business),6400000000.0,,,96000,,,,,,,6468407784.612282
6379,SL Industries,Electronics,203.33,,,1400,,,,,,,203.33
6380,SOGIN,Energy industry,196200000.0,,,1158,,,,,,,196651260.0
6381,SUMCO,Semiconductor,1830000000.0,,,7277,,,,,,,1830000000.0
6382,Sacramento Municipal Utility District,Electricity,1652000000.0,,,2278,,,,,,,1652000000.0
6383,Saipem,List of oilfield service companies,8526000000.0,,,32000,,,,,,,8545609800.0
6384,SM Energy,Petroleum industry,1126000000.0,,,503,,,,,,,1126000000.0
6385,SRAM Corporation,Cycling,974000000.0,,,3500,,,,,,,974000000.0
6386,SIX Group,Financial services,1938000000.0,,,2594,,,,,,,1958714732.2779067
6387,SOHOware Incorporated,Consumer electronics,12500000.0,,,10,,,,,,,12500000.0
6388,STX Europe,Shipbuilding,31496.0,,,15500,,,,,,,3052.804502552994
6389,Qualtrics,Experience management,723000000.0,,,4200,,,,,,,723000000.0
6390,Quilter plc,Wealth management,4711.0,,,4000,,,,,,,5452.276826437884
6391,SDF Group,Agricultural machinery,1146.0,,,4040,,,,,,,1148.6358
6392,SYS Technologies,Information technology,45800000.0,,,475,,,,,,,45800000.0
6393,Sargento,"Cheesemaking,Food industry",1300000000.0,,,1800,,,,,,,1300000000.0
6394,SaskPower,Electric utility,2725.0,,,3100,,,,,,,2725.0
6395,Schaeffler Group,"Aerospace manufacturer,Automotive industry",13300000000.0,,,83297,,,,,,,13330590000.0
6396,Schaeffler Group,"Aerospace manufacturer,Automotive industry",14200000000.0,,,83297,,,,,,,14232660000.0
6397,Schnitzer Steel,Steel,1712000000.0,,,3032,,,,,,,1712000000.0
6398,Senate Properties,Real estate,677000000.0,,,277,,,,,,,678557100.0
6399,Samsung Electro-Mechanics,Semiconductor,6944.0,,,34212,,,,,,,6944.0
6400,ScS,Retail,317400000.0,,,1829,,,,,,,367342955.7867511
6401,Select Medical,Health care,5200000000.0,,,47596,,,,,,,5200000000.0
6402,Samsung Life Insurance,Insurance,34530000000000.0,,,6266,,,,,,,24336668049.588287
6403,Coppenrath & Wiese,Food,370000000.0,,,2200,,,,,,,370851000.0
6404,Sangamo Therapeutics,Biotechnology,102000000.0,,,354,,,,,,,102000000.0
6405,Seara Foods,Food processing,5.5,,,65000,,,,,,,5.5
6406,Function Drinks,Drink,10000000.0,,,50,,,,,,,10000000.0
6407,Laing O'Rourke,"Civil engineering,Construction",2928.0,,,12796,,,,,,,3388.7214068796698
6408,Tower International,Automotive industry,2000000000.0,,,7600,,,,,,,2000000000.0
6409,AU Optronics,Electronics,270960000000.0,,,38000,,,,,,,270960000000.0
6410,AWB Limited,Grain,5500000000.0,,,2200,,,,,,,5500000000.0
6411,Focal-JMLab,Consumer electronics,110000000.0,,,230,,,,,,,110253000.0
6412,Česká rafinérská,Refining,593000000.0,,,629,,,,,,,593000000.0
6413,Short Brothers,Aerospace engineering,810000000.0,,,5330,,,,,,,937453667.8867939
6414,AVTECH Corporation,Closed-circuit television,35000000.0,,,260,,,,,,,35000000.0
6415,Infobip,Telecommunications,602000000.0,,,2100,,,,,,,603384600.0
6416,Advanced Battery Technologies,"Electric vehicle,Lithium polymer battery",106220000.0,,,1176,,,,,,,106220000.0
6417,Aeroméxico,Airline,1324.0,,,12970,,,,,,,1324.0
6418,Agrale,"Agricultural machinery,Automotive industry",1000000000.0,,,12300,,,,,,,1000000000.0
6419,Air Berlin,Airline,3790000000.0,,,8481,,,,,,,3798717000.0
6420,Adtranz,Rail transport,3900000000.0,,,22715,,,,,,,3908970000.0
6421,Aetna,Managed care,60600000000.0,,,47950,,,,,,,60600000000.0
6422,Affiliated Computer Services,Information technology,6520000000.0,,,74000,,,,,,,6520000000.0
6423,Affiliated Managers Group,Financial services,2020000000.0,,,4400,,,,,,,2020000000.0
6424,Agnico Eagle Mines Limited,Mining,2875000000.0,,,8400,,,,,,,2875000000.0
6425,Ahava,Cosmetics,150000000.0,,,200,,,,,,,150000000.0
6426,Advanced Drainage Systems,Water industry,1982000000.0,,,5000,,,,,,,1982000000.0
6427,Direction des Services de la navigation aérienne,Air traffic control,1692000000.0,,,3850,,,,,,,1695891600.0
6428,EDF Renewables,Energy industry,1358000.0,,,3108,,,,,,,1361123.4
6429,Devon Energy,Petroleum industry,4828000000.0,,,1400,,,,,,,4828000000.0
6430,Diamondback Energy,Petroleum industry,2813000000.0,,,732,,,,,,,2813000000.0
6431,Descente,Textile industry,1100000000.0,,,1839,,,,,,,1100000000.0
6432,Ecobank,Financial services,2110000000.0,,,19568,,,,,,,2110000000.0
6433,Digital Systems Resources,Military,120000000.0,,,450,,,,,,,120000000.0
6434,Edison International,Public utility,12600000000.0,,,12521,,,,,,,12600000000.0
6435,Efes Beverage Group,Drink,836200000.0,,,8000,,,,,,,836200000.0
6436,Eidsiva Energi,Energy,3500.0,,,1000,,,,,,,339.2435788333591
6437,Eletrobras,Electricity,11400000000.0,,,25809,,,,,,,11400000000.0
6438,Edda Media,Mass media,2558.0,,,1801,,,,,,,247.93859275878074
6439,Eddie Bauer,Retail,1000000000.0,,,7000,,,,,,,1000000000.0
6440,Einhell,Tool,486000000.0,,,1400,,,,,,,487117800.0
6441,Eisai (company),Pharmaceutical industry,680000000000.0,,,1864,,,,,,,4626418680.423568
6442,Eizo,Information technology,696100000.0,,,2422,,,,,,,696100000.0
6443,Haynes International,Metal,490000000.0,,,1179,,,,,,,490000000.0
6444,Leidos,"Arms industry,Engineering,Healthcare industry,National security",18569000000.0,,,42000,,,,,,,18569000000.0
6445,China Guodian Corporation,Electricity,27315000000.0,,,124056,,,,,,,27315000000.0
6446,"Sturm, Ruger & Co.",Firearm,664000000.0,,,2120,,,,,,,664000000.0
6447,"Lemonade, Inc.",Insurance,94000000.0,,,990,,,,,,,94000000.0
6448,Line Corporation,"Internet,Telecommunications",166.4,,,2268,,,,,,,1.1321118653271791
6449,Helsinki Shipyard,Shipbuilding,4479000.0,,,419,,,,,,,4489301.7
6450,Lexicon Pharmaceuticals,Medication,324100000.0,,,225,,,,,,,324100000.0
6451,Stratasys,Digital printing,668400000.0,,,2469,,,,,,,668400000.0
6452,Stäubli,Mechatronics,1300000000.0,,,5500,,,,,,,1313895331.2493699
6453,Synaptics,"Computer hardware,Software",1339000000.0,,,1463,,,,,,,1339000000.0
6454,Triumph Motorcycles Ltd,Motorcycle,498500000.0,,,2000,,,,,,,576939078.3229219
6455,TrustFord,Automotive industry,827000000.0,,,2958,,,,,,,957128621.4103438
6456,Turkish Airlines,Airline,12855000000.0,,,37670,,,,,,,12855000000.0
6457,Tyro Payments,"EFTPOS,Financial services",189770000.0,,,450,,,,,,,189770000.0
6458,Trivago,"Hotel,Information technology,Marketing,Tourism",941000000.0,,,1320,,,,,,,941000000.0
6459,Tronox,"Chemical industry,Mining",2700000000.0,,,7000,,,,,,,2700000000.0
6460,Trusteer,Internet security,140000000.0,,,420,,,,,,,140000000.0
6461,U-Haul,Renting,4540000000.0,,,19500,,,,,,,4540000000.0
6462,US Airways Group,Aviation,13050000000.0,,,31467,,,,,,,13050000000.0
6463,Sumitomo Dainippon Pharma,Biotechnology,3760000000.0,,,7009,,,,,,,3760000000.0
6464,Suzano Papel e Celulose,Pulp and Paper,8100000000.0,,,37000,,,,,,,8100000000.0
6465,GEco Holdings,Consultant,10000000.0,,,10,,,,,,,10000000.0
6466,Genesis HealthCare,Health care,5700000000.0,,,68700,,,,,,,5700000000.0
6467,Klépierre,Property,1320000000.0,,,1402,,,,,,,1323036000.0
6468,Saskatoon Co-op,"Grocery store,Household hardware,Petroleum",313000000.0,,,1000,,,,,,,313000000.0
6469,Pisiffik,Retail,925000000.0,,,650,,,,,,,124645742.86444117
6470,Blue Air,Airline,458000000.0,,,1145,,,,,,,459053400.0
6471,MLP SE,Financial services,480500000.0,,,1559,,,,,,,481605150.0
6472,Malvern Panalytical,Instrumentation,448200000.0,,,2400,,,,,,,518724362.89735925
6473,Nexans,"Manufacturing,Technology",6400000000.0,,,26000,,,,,,,6414720000.0
6474,Prva banka Crne Gore,Bank,18.0,,,200,,,,,,,18.0414
6475,Österreichische Postsparkasse,Financial services,56271.0,,,6,,,,,,,56400.423299999995
6476,Blake's Lotaburger,Fast food restaurant,281000000.0,,,1600,,,,,,,281000000.0
6477,Blue Bell Creameries,Ice cream,500000000.0,,,1000,,,,,,,500000000.0
6478,ZF Wind Power Antwerpen,Wind power industry,750000000.0,,,3500,,,,,,,751725000.0
6479,Servisair,Aviation,4.05,,,22000,,,,,,,4.059315
6480,Bloomin' Brands,Restaurant,4213000000.0,,,93000,,,,,,,4213000000.0
6481,Geely,Automotive industry,92.1,,,80000,,,,,,,
6482,Galp Energia,Petroleum industry,15204000000.0,,,6389,,,,,,,15238969200.0
6483,Gap Inc.,Retail,13800000000.0,,,117000,,,,,,,13800000000.0
6484,Gateway Casinos,Gambling,200000000.0,,,3000,,,,,,,200000000.0
6485,General Shopping,Shopping mall,76000000.0,,,324,,,,,,,76000000.0
6486,Blue Hills Bank,Bank,80000000.0,,,228,,,,,,,80000000.0
6487,Bolsas y Mercados Españoles,Finance,326200000.0,,,700,,,,,,,326950260.0
6488,Bradespar,Holding company,304800000.0,,,350,,,,,,,304800000.0
6489,GameZnFlix,Renting,931000.0,,,1,,,,,,,931000.0
6490,Arnott's Biscuits,"Biscuit,Snack",1040000000.0,,,4300,,,,,,,1040000000.0
6491,Arteris,"Electronic design automation,Semiconductor industry,Semiconductor intellectual property core",43000000.0,,,200,,,,,,,43000000.0
6492,"Lothian, Borders & Angus Co-operative Society","Filling station,Funeral director,Pharmacy,Post office,Retail",122000000.0,,,1234,,,,,,,141196725.2866529
6493,Hokuetsu Corporation,Pulp and paper industry,2500000000.0,,,4779,,,,,,,2500000000.0
6494,Bmp greengas,Renewable energy,300000000.0,,,50,,,,,,,300690000.0
6495,Luxottica,"Eyewear,Luxury goods,Wholesaling",9493000000.0,,,80000,,,,,,,9514833900.0
6496,Máquina de Vendas,Retail,1700000000.0,,,26370,,,,,,,1700000000.0
6497,Geox,"Manufacturing,Textile",534900000.0,,,4458,,,,,,,536130270.0
6498,Lürssen,Shipbuilding,1830000000.0,,,1935,,,,,,,1834209000.0
6499,Heraeus,Technology,25100000000.0,,,14883,,,,,,,25100000000.0
6500,Longines,Watchmaker,1470000000.0,,,340,,,,,,,1485712413.0281334
6501,Loungers,Hospitality industry,78350000.0,,,4500,,,,,,,90678388.73942012
6502,N1 (company),Retail,33770000000.0,,,532,,,,,,,
6503,Nachi-Fujikoshi,"Electric machine,Hydraulic machinery,Materials science,Robotics",1710000000.0,,,6072,,,,,,,1710000000.0
6504,National Grid plc,Public utility,14779000000.0,,,23683,,,,,,,17104478713.208551
6505,Nectar d.o.o.,Drink,55680000.0,,,576,,,,,,,55808064.0
6506,NTN Corporation,Manufacturing,6030000000.0,,,24665,,,,,,,6030000000.0
6507,Nabtesco,Machine,2700000000.0,,,7713,,,,,,,2700000000.0
6508,NCBA Bank Rwanda,Bank,1363000000.0,,,35,,,,,,,1363000000.0
6509,NCBA Group Plc,"Bank,Finance",58000000.0,,,2400,,,,,,,
6510,NTS ASA,Public transport,191800000.0,,,164,,,,,,,18590548.12006808
6511,NatWest Group,Financial services,10512000000.0,,,59200,,,,,,,12166065378.797503
6512,National Bank of Commerce (Tanzania),Financial services,14300000000.0,,,1200,,,,,,,14300000000.0
6513,Navigant Consulting,Professional services,743.6,,,5500,,,,,,,743.6
6514,Nederlandse Spoorwegen,Rail transport,6661.0,,,36600,,,,,,,6676.320299999999
6515,Nektar Therapeutics,Biopharmaceutical,1130000000.0,,,718,,,,,,,1130000000.0
6516,Pilot Flying J,"Convenience store,Petroleum,Restaurant,Truck stop",21200000000.0,,,26000,,,,,,,21200000000.0
6517,Pimlico Plumbers,"Central heating,Domestic roof construction,Electrical wiring,Plumbing",43.27,,,350,,,,,,,50.078543468471075
6518,RCI Hospitality Holdings,"Nightclub,Strip club",181060000.0,,,2200,,,,,,,181060000.0
6519,RWE,Electricity generation,13125000000.0,,,19792,,,,,,,13155187500.0
6520,Ralph Lauren Corporation,Fashion,6182000000.0,,,18250,,,,,,,6182000000.0
6521,Ramboll,"Consultant,Engineering",13613.0,,,16000,,,,,,,1834.38107850123
6522,Randalls,"Grocery store,Retail",112000000.0,,,16000,,,,,,,112000000.0
6523,Raízen,Energy,20000000000.0,,,35000,,,,,,,20000000000.0
6524,Plastic Omnium,Car,7073000000.0,,,31000,,,,,,,7089267900.0
6525,Podium (company),Software,100000000.0,,,820,,,,,,,100000000.0
6526,RSA Insurance Group,Insurance,6546.0,,,13500,,,,,,,7576.014456774015
6527,Raphaels Bank,Financial services,91600000.0,,,84,,,,,,,106013278.98571643
6528,Rede Energia,Electricity,4200000000.0,,,14100,,,,,,,4200000000.0
6529,Spyker Cars,Automotive industry,6100000.0,,,37,,,,,,,6114030.0
6530,Redbana Corporation,"Video game developer,Video game publisher",12000000.0,,,62,,,,,,,12000000.0
6531,Speedy Hire,Equipment rental,394700000.0,,,4063,,,,,,,456806126.80854017
6532,Sporveien T-banen,Transport,694000000.0,,,521,,,,,,,67267155.34581463
6533,Sporveien Trikken,Transport,481000000.0,,,374,,,,,,,46621760.405384496
6534,St. Louis Music,Musical instrument,39500000.0,,,75,,,,,,,39500000.0
6535,Sparebanken Nord-Norge,Bank,1666.0,,,839,,,,,,,161.47994352467893
6536,Sri Lanka Insurance,Financial services,242500000.0,,,2703,,,,,,,242500000.0
6537,Standard Chartered,Financial services,14701000000.0,,,85000,,,,,,,14701000000.0
6538,Starwood,Hospitality industry,5763000000.0,,,188000,,,,,,,5763000000.0
6539,StarHub,Telecommunications,2300000000.0,,,2700,,,,,,,2300000000.0
6540,Stemcor,Steel,10000000000.0,,,300,,,,,,,10000000000.0
6541,Ebuyer,"Computer,Computer hardware,Electronics,Final good,Gadget,Software",220000000.0,,,250,,,,,,,254617045.5988823
6542,Schlecker,Retail,4748000000.0,,,25000,,,,,,,4758920400.0
6543,Stein Mart,Department store,1360000000.0,,,11000,,,,,,,1360000000.0
6544,Zur Rose Group,"Logistics,Online pharmacy,Telehealth",1.0,,,1,,,,,,,1.010688716345669
6545,Logica,"IT service management,Information technology consulting",3921.0,,,21000,,,,,,,4537.9701626964425
6546,Zoetis,Pharmaceutical industry,5307.0,,,11300,,,,,,,5307.0
6547,Zscaler,"Computer security,Internet security,Network security",673000000.0,,,4000,,,,,,,673000000.0
6548,Yancoal,Mining,3600000000.0,,,4400,,,,,,,3600000000.0
6549,Yonyou,Information technology,8509.0,,,17271,,,,,,,
6550,Zain Group,Telecommunications,5500000000.0,,,7000,,,,,,,5500000000.0
6551,Softnyx,Video game industry,1100000.0,,,60,,,,,,,1100000.0
